"","test.ID_CPTE","predict.xgb.fit..newdata...test_Cat..type....prob...Yes","predict.mann.tune..newdata...test_Cat..type....prob...Yes","predict.glm.fit..newdata...test..type....response..","Stack"
"1212",30983786,0.0187891721725464,0.0544992715502929,0.0287347060625304,0.0791363078685756
"1213",31009438,0.0172886252403259,0.0544434941600934,0.00637698148495021,0.0768727070972079
"1214",31031922,0.0447613000869751,0.218557184154268,0.0257351193457616,0.0893243753426468
"1215",31038161,0.0415705442428589,0.16254377482417,0.0568139413868107,0.0899182929033622
"1216",31069641,0.0288696885108948,0.0627827611400726,0.0349660094124943,0.0820082573018092
"1217",31092004,0.0083918571472168,0.0544435040234798,0.00736532310873057,0.0752250388758456
"1218",31095533,0.028932511806488,0.0544500115686631,0.0201145217802173,0.0804260739413809
"1219",31096552,0.827285647392273,0.498800923668706,0.695779008248924,0.684383627318931
"1220",31098850,0.0199447870254517,0.0544662066759493,0.050279540892591,0.0813124276047528
"1221",31109233,0.388101816177368,0.412263562783458,0.355393136755143,0.290605346534533
"1222",31118236,0.736766487360001,0.433752004662028,0.468340627561555,0.554807413136786
"1223",31138838,0.746314018964767,0.316727884668039,0.67631430862312,0.611801935757959
"1224",31145068,0.824493199586868,0.444101249208253,0.809650195982402,0.707642976801854
"1225",31145797,0.149316906929016,0.0544434941600934,1.15764841735933e-08,0.106452949846061
"1226",31205164,0.0303061604499817,0.0544704262916952,0.018439126550647,0.0805570384674324
"1227",31317777,0.015906810760498,0.0544434941600934,0.0137279808929238,0.077238604988399
"1228",31391287,0.190618097782135,0.38650476707446,0.247549018240046,0.17058979369719
"1229",31424518,0.0280365943908691,0.275925342292168,0.0336807193337755,0.0881677512839708
"1230",31438574,0.227755188941956,0.410245621404773,0.145742630197556,0.168881748400426
"1231",31466114,0.820106908679008,0.44410132234768,0.976470150512683,0.745636015562639
"1232",31496694,0.532040774822235,0.499500935194343,0.600404180273659,0.459980123796205
"1233",31505786,0.0160274505615234,0.0626456266534659,0.0100501857953385,0.0771701747815327
"1234",31509343,0.280531287193298,0.298634444297049,0.165244127127117,0.187402188328582
"1235",31527540,0.0152995586395264,0.0544673172462197,0.0266182927658319,0.0782469340952561
"1236",31531953,0.151465475559235,0.0886545135734169,0.0573649437877618,0.11525222580089
"1237",31534870,0.0301308035850525,0.227009750140935,0.0165744977531186,0.0854617296884347
"1238",31538037,0.0126311182975769,0.0544434941600934,0.00983374334797964,0.0762584620313373
"1239",31541972,0.0218899846076965,0.0544434941600934,0.0111689382917921,0.078203243357053
"1240",31550165,0.017040491104126,0.0544434941600934,0.045461234907189,0.0802771336257494
"1241",31562129,0.679196983575821,0.444100767577521,0.663181753081155,0.575046162303139
"1242",31604834,0.0524992346763611,0.0544434941600934,0.00679739482553523,0.0841293528700298
"1243",31671199,0.103295743465424,0.150708961023089,0.117211164865696,0.111606005966984
"1244",31678860,0.154285132884979,0.38007414371923,0.210753361833618,0.150642035711345
"1245",31685960,0.0176302194595337,0.0544484041272609,0.0179290359388218,0.0779476754517332
"1246",31709325,0.574009656906128,0.346584308998695,0.351147757999768,0.399395077019363
"1247",31714117,0.00683987140655518,0.0544434941600934,0.00910481421149295,0.075073696060655
"1248",31726766,0.0323436856269836,0.0554836761150665,0.0329426829413207,0.0823336350802572
"1249",31730438,0.0290347337722778,0.0806346511308099,0.0155379011012328,0.0807889427135237
"1250",31755980,0.571308583021164,0.444072516298226,0.531483594949424,0.460748417527703
"1251",31774496,0.648700326681137,0.430469485249824,0.555621588348562,0.520320002600413
"1252",31775972,0.651112973690033,0.374548434585007,0.584013625655622,0.525200965579226
"1253",31776978,0.0139076113700867,0.0544438269744826,0.0212661553251826,0.0775000500834944
"1254",31778578,0.0289787650108337,0.0597521052586734,0.0217656252187308,0.08073794423872
"1255",31791559,0.0632833242416382,0.0546893421730857,0.131004793232437,0.099222191214749
"1256",31796356,0.0109184980392456,0.0544434941600934,0.0133452914148111,0.0762261148568738
"1257",31799979,0.0506037473678589,0.0760841416103601,0.0795755898257222,0.0914971171153198
"1258",31800277,0.239768087863922,0.391640376197601,0.219864503758149,0.185875521081476
"1259",31823308,0.062192976474762,0.0548260244014942,0.0136723018355951,0.0868980553376087
"1260",31848608,0.0110251903533936,0.0544651201761258,0.0164909935160409,0.0765184707850963
"1261",31875292,0.0203243494033813,0.0544752341833689,0.0210960273492686,0.0787668641658843
"1262",31937774,0.0420236587524414,0.116796661829862,0.0574748212035933,0.0886370254367107
"1263",31952637,0.304717421531677,0.297573756859037,0.358227851288615,0.237804045969303
"1264",31969028,0.602717012166977,0.410434709837229,0.656631144722062,0.517342892385983
"1265",31986194,0.326084613800049,0.437381294881469,0.29147914595609,0.243687750312274
"1266",32013449,0.542973101139069,0.374413617627425,0.557556473650673,0.442464846508864
"1267",32013645,0.0718266367912292,0.386702364174454,0.037753358285275,0.102778382128472
"1268",32015681,0.0708853602409363,0.0949686083267933,0.0634314373514784,0.0952085394157259
"1269",32020956,0.00727999210357666,0.0544434941600934,0.00863679364180238,0.0751187298885128
"1270",32065296,0.814054936170578,0.444099765422603,0.659363949881616,0.661851557039233
"1271",32081118,0.125073850154877,0.374097466848066,0.0570520640751856,0.119149714481004
"1272",32083831,0.0195680856704712,0.0544434941600934,0.0488343451207506,0.0811022269571971
"1273",32154290,0.00931864976882935,0.0544690419947341,0.0101497854974573,0.0756419572855926
"1274",32183074,0.112236022949219,0.359737385551996,0.15267408336132,0.12731181441892
"1275",32186319,0.234185218811035,0.442643928716361,0.245028725222825,0.191248562015744
"1276",32203452,0.337106227874756,0.382155169782109,0.254840782463542,0.237168695344849
"1277",32340803,0.187198460102081,0.406691966725361,0.377580670712199,0.193985875173236
"1278",32349581,0.88410223275423,0.44410132234768,0.888837095409323,0.758750552526358
"1279",32353402,0.0182196497917175,0.0544436062530688,0.00800953254223425,0.0771978805280733
"1280",32358433,0.0244054198265076,0.0544434941600934,0.0281463150653061,0.0802234172747728
"1281",32387879,0.0815990567207336,0.136854398927615,0.0119556743949607,0.0937681162045807
"1282",32391911,0.750453248620033,0.44410122820683,0.734013256738784,0.642544728920963
"1283",32419436,0.667876183986664,0.374553565189678,0.70852402622639,0.574285770171386
"1284",32422655,0.00925761461257935,0.05444484650877,0.0125655834775803,0.0758359180296392
"1285",32460798,0.139926493167877,0.319201163157787,0.224181800411935,0.144712635750878
"1286",32468306,0.0141552686691284,0.0544434977234371,0.0131236228741571,0.0768409819929316
"1287",32484420,0.617772489786148,0.444100968313362,0.671082304346688,0.535411186230146
"1288",32507439,0.402479529380798,0.388925481107489,0.423435893053409,0.314617347609811
"1289",32507444,0.028535783290863,0.0544481834252234,0.0448024895682965,0.0826001662645132
"1290",32511151,0.011486828327179,0.0544434941600934,0.00582000918199116,0.075691820946505
"1291",32527878,0.498761653900146,0.203657463265768,0.875204927995845,0.491898507420027
"1292",32547827,0.0122487545013428,0.0544435447996833,0.019570230217843,0.0770246717253567
"1293",32555073,0.0116991996765137,0.0544441603304944,0.00410164328519218,0.0755863113522945
"1294",32561549,0.27001416683197,0.441139678811712,0.251636183170317,0.20831044384373
"1295",32563567,0.0280874967575073,0.0804833418884816,0.041942570422477,0.083010918819227
"1296",32580157,0.70214906334877,0.434896350365709,0.636949489292465,0.58187325824328
"1297",32649914,0.012424647808075,0.162543867701408,0.035231410622792,0.0815285418275138
"1298",32669293,0.195991277694702,0.260334607515303,0.142940462775602,0.14887845129994
"1299",32682314,0.842245176434517,0.283640620852606,0.689217511594866,0.67340408591775
"1300",32683599,0.254757046699524,0.437572769531294,0.27664981630208,0.206152507480573
"1301",32686028,0.410938799381256,0.395686128590776,0.271070484298423,0.281191523328795
"1302",32691955,0.0266618132591248,0.0626520371941531,0.0468220159282307,0.0826356284969716
"1303",32741572,0.0116055011749268,0.0544627848263288,0.0169674475917788,0.0766733005171924
"1304",32766861,0.137512803077698,0.252198967033544,0.170121729321854,0.132909150293985
"1305",32768375,0.0109153389930725,0.0544449676192473,0.0131632594791525,0.0762098915173754
"1306",32782689,0.00756973028182983,0.0544434941600934,0.0113665394392811,0.075406561164465
"1307",32800659,0.00957006216049194,0.0544434941600934,0.0183115702532389,0.0763900663335887
"1308",32813279,0.0874456167221069,0.0544436602641548,0.0659783834393981,0.0981087979587093
"1309",32825357,0.00859647989273071,0.0544434941600934,0.0074411703734289,0.0752709439112238
"1310",32846166,0.00903254747390747,0.0544434941600934,0.0109567177618882,0.0756547039217773
"1311",32854188,0.0779526233673096,0.118064153835301,0.136186109713112,0.105814258021065
"1312",32862577,0.0237348675727844,0.0548219586803123,0.026797819699096,0.0799760412263453
"1313",32873552,0.364300966262817,0.3987915997103,0.375014978450099,0.280960818660366
"1314",32886026,0.14064633846283,0.348909233627296,0.078664380980809,0.125562662250562
"1315",32886147,0.47913920879364,0.34486634839639,0.316367571001851,0.328706104254645
"1316",32936346,0.0102602243423462,0.0544437888093417,0.0119269579918738,0.075976106158881
"1317",32946725,0.55075278878212,0.130988464982271,0.362428452665429,0.367569935568556
"1318",32949114,0.0430610775947571,0.347252318535683,0.0331102130521018,0.093851790149548
"1319",32987421,0.0122353434562683,0.0626553539466124,0.017398322504016,0.0770609525823647
"1320",32992342,0.664730876684189,0.443620839147792,0.634241565397105,0.556472831009254
"1321",32996706,0.0280902981758118,0.149601687428815,0.0200786377238157,0.0830292423036116
"1322",32999500,0.197093188762665,0.499464959692128,0.0791116308140681,0.151210105308439
"1323",33009533,0.0847917795181274,0.361586295078358,0.077970339295084,0.109927588023686
"1324",33022290,0.0246553421020508,0.276009000913489,0.0191045833086135,0.0860105983898122
"1325",33042149,0.0196101069450378,0.0544435249489159,0.0277555694659857,0.0792134463212473
"1326",33062493,0.132731139659882,0.269910278966695,0.248946007070344,0.143613389177352
"1327",33075821,0.0565210580825806,0.0589357518630352,0.0891005312400014,0.0932871905677846
"1328",33081843,0.188537001609802,0.138583641956984,0.257812732047813,0.158254915599679
"1329",33092863,0.0102418661117554,0.0544435398730552,0.0103568325676477,0.075838069100943
"1330",33094225,0.0850841403007507,0.0886574684809002,0.0900362119325205,0.101354717266072
"1331",33141821,0.463850200176239,0.444088179100534,0.285931100238813,0.319749970816524
"1332",33152441,0.151422142982483,0.397536624317745,0.0730558340559206,0.130242604674172
"1333",33176003,0.553301334381104,0.444086546558831,0.48423403811769,0.434155815275518
"1334",33186707,0.031457781791687,0.236308455652871,0.0382078152787773,0.0881336185474418
"1335",33246443,0.231955349445343,0.443853107802665,0.43405818072305,0.228491569254115
"1336",33259241,0.50651890039444,0.152400908159045,0.535051610022605,0.390274907256003
"1337",33261798,0.516468226909637,0.44410132234768,0.626720954630333,0.45189101641757
"1338",33271980,0.00846445560455322,0.0544436198847235,0.007700979942279,0.0752675573436246
"1339",33276884,0.299202024936676,0.410912328731843,0.472109666354186,0.269559928040125
"1340",33300850,0.674094915390015,0.403626013665138,0.377098497786767,0.480833215361449
"1341",33306350,0.070504367351532,0.191710187458153,0.0538155563728405,0.0973744638363887
"1342",33364714,0.0844262838363647,0.3083470218467,0.138365375171661,0.115117658758651
"1343",33380463,0.513353228569031,0.396210056337252,0.366451048807913,0.368635424761135
"1344",33396690,0.0105895400047302,0.0544434941600934,0.00623866387490813,0.0755537156341263
"1345",33413087,0.0754755139350891,0.369366235468603,0.0930831864175927,0.109503872266439
"1346",33422380,0.225051164627075,0.412177135097464,0.318005227597021,0.199406703566571
"1347",33422564,0.00953787565231323,0.0544444711046653,0.0282944777863289,0.0772480865314515
"1348",33442502,0.0126085877418518,0.0544434941600934,0.014255886395405,0.0766352235683531
"1349",33450556,0.00925195217132568,0.0544434941600934,0.0313588004577676,0.0774585066234311
"1350",33501907,0.0296822190284729,0.0554671954146534,0.0103871975921837,0.0797334842055748
"1351",33532963,0.0567561388015747,0.0544682459611995,0.0802928217379035,0.0922903664835623
"1352",33552238,0.0652231574058533,0.0544434941600934,0.0814378193278065,0.0943936530510014
"1353",33568702,0.0226146578788757,0.175615854121115,0.057181641409376,0.0861460676799378
"1354",33582897,0.00865811109542847,0.0544434977441092,0.00796360845290884,0.0753272481452037
"1355",33617606,0.010414183139801,0.0544434941600934,0.0162612861308821,0.0763785177745617
"1356",33626140,0.139076769351959,0.287834447041332,0.199368695789029,0.139247391100969
"1357",33723538,0.00713253021240234,0.0544435358225471,0.0120918537222492,0.0753838255387989
"1358",33733711,0.114847242832184,0.275593681589504,0.134630022731675,0.122119496433979
"1359",33747777,0.0135858654975891,0.0544451870620444,0.00627691397762796,0.0761390959357781
"1360",33763556,0.332682907581329,0.196455726831824,0.212158734677081,0.213329122533519
"1361",33769895,0.182301461696625,0.41255173989361,0.427291690657026,0.201826963464388
"1362",33799033,0.0263656377792358,0.175648065675105,0.0945492122615073,0.0906604116400795
"1363",33810543,0.337935268878937,0.380049533098151,0.284476993138495,0.244049235778747
"1364",33817668,0.513324856758118,0.41067332618033,0.410803570526656,0.382636747413388
"1365",33840727,0.278842628002167,0.307537732591923,0.0884708604265464,0.173371287624582
"1366",33846728,0.165980696678162,0.399925040232468,0.209614303063,0.155668223778273
"1367",33863464,0.0765619874000549,0.247030782545889,0.208233390812979,0.119215251538018
"1368",33863569,0.00874155759811401,0.0544434941600934,0.00659609841493282,0.0752271292381553
"1369",33869977,0.0468709468841553,0.0544436862722967,0.0685523799435726,0.0888527694035779
"1370",33906178,0.18582022190094,0.311723310017196,0.290877308227071,0.172076149382952
"1371",33912607,0.0123597979545593,0.0544435046508112,0.0150528897069567,0.0766552893177156
"1372",33927175,0.0075957179069519,0.054539665929717,0.0138732171474663,0.075627857621936
"1373",33938253,0.0158428549766541,0.0544615423682952,0.0334876507550476,0.0789632234585298
"1374",33946484,0.429857552051544,0.298805380325496,0.286714292063146,0.28807143996773
"1375",33973336,0.272923767566681,0.277666633440553,0.244421108829316,0.197884802858585
"1376",33977123,0.0368838310241699,0.102161539954742,0.029100604921698,0.0843253671754741
"1377",33991804,0.173766434192657,0.135975234586657,0.249220168553115,0.151393656629098
"1378",33994129,0.172926723957062,0.16254377482417,0.0682306249118939,0.126016155388712
"1379",34003782,0.127812087535858,0.275674933994221,0.148172744845731,0.127860003258255
"1380",34006167,0.101589798927307,0.312139567487992,0.238241662353411,0.133713015257466
"1381",34019375,0.0199379324913025,0.0546771479148398,0.0249234040866169,0.0790343395448571
"1382",34039258,0.053585946559906,0.0590120044954244,0.117546505609904,0.0955636716929726
"1383",34066265,0.0116451978683472,0.05447335703832,0.00902491882175303,0.075997653183511
"1384",34080369,0.736824780702591,0.443248539314514,0.625250743659043,0.602415560595334
"1385",34099108,0.0473997592926025,0.0544816794956169,0.074172199872293,0.0895303894154588
"1386",34125150,0.192083716392517,0.228086709102222,0.202389123212943,0.155219276333421
"1387",34144984,0.375428974628448,0.436171568366329,0.351583009732281,0.284366217745271
"1388",34156401,0.213240623474121,0.412539321465448,0.375060607799326,0.205389984322042
"1389",34215231,0.454358398914337,0.238763145710116,0.35455752352549,0.314874051081135
"1390",34217851,0.196953773498535,0.0645103300716375,0.104625970314316,0.134258534257887
"1391",34231523,0.526685655117035,0.130970118495413,0.341698365011702,0.346451974031745
"1392",34238934,0.048632800579071,0.164933408016816,0.0588133286660491,0.091813647831973
"1393",34239182,0.0110384821891785,0.0544435542583393,0.0107629902315877,0.0760277744907404
"1394",34265299,0.759057819843292,0.497540310897115,0.803388831087887,0.671678949857183
"1395",34277299,0.909087426960468,0.444101799404994,0.862213555634174,0.765411858291389
"1396",34294607,0.0324596166610718,0.188658761958648,0.0154749354507197,0.0846966938039531
"1397",34314037,0.0429211854934692,0.226007228067844,0.0593462931085029,0.0925343857742181
"1398",34348316,0.0294386744499207,0.0547645631439635,0.0531033987292074,0.0835722325471795
"1399",34361003,0.884205646812916,0.412542110126147,0.737014749575007,0.720809475001593
"1400",34368741,0.224244117736816,0.364069621113288,0.247358726013782,0.182838516865637
"1401",34377197,0.546759307384491,0.436101607314461,0.547282126374168,0.447893924917059
"1402",34428594,0.0200957059860229,0.307907281472844,0.0371206556278949,0.0877386697060913
"1403",34470527,0.032479465007782,0.247022981512153,0.106573776694389,0.0956804505887507
"1404",34488408,0.012714684009552,0.0544435419321961,0.0130383946940663,0.0765508942178247
"1405",34504872,0.0251221060752869,0.0544434941600934,0.021061335523706,0.0797331052810153
"1406",34530556,0.0160067677497864,0.236204903167401,0.0384175886595706,0.0847691315490771
"1407",34561754,0.0326554179191589,0.0550334430004436,0.03508088897193,0.0825832337496323
"1408",34583460,0.0176496505737305,0.0544435135720989,0.0110520613852957,0.077350094290516
"1409",34588754,0.022880494594574,0.275848475430754,0.034345439316867,0.0870878003096002
"1410",34595873,0.0127245783805847,0.0544434941600934,0.0136662236329513,0.0766070340774093
"1411",34600629,0.269839644432068,0.292942019517487,0.185644391913459,0.186347226094357
"1412",34603333,0.0606033802032471,0.0567661711179169,0.030848155032566,0.0882821826230609
"1413",34608092,0.244217097759247,0.44410132234768,0.220989818860408,0.191097365484307
"1414",34624183,0.823516607284546,0.44410132234768,0.864365865350625,0.720724365324122
"1415",34645037,0.207155883312225,0.343963511766893,0.327930594849125,0.189377865432498
"1416",34658172,0.0823964476585388,0.215162584832416,0.153689310904468,0.112773591874056
"1417",34658615,0.77135081589222,0.446398183387327,0.75012159889807,0.660360900529397
"1418",34700463,0.0114076137542725,0.0544434941600934,0.00374361331761944,0.0754993325653037
"1419",34705944,0.0154852867126465,0.0544436682051284,0.046771305146708,0.080077226896905
"1420",34766323,0.311513781547546,0.13701569940159,0.157314490008557,0.189424367059405
"1421",34768722,0.446551501750946,0.376009869760295,0.31811261472924,0.31214838235941
"1422",34805077,0.0822817087173462,0.125634829095798,0.130221867785127,0.106541738364551
"1423",34808702,0.704196363687515,0.412480495308871,0.544071640650769,0.553301442253803
"1424",34819562,0.0122976899147034,0.0544434941600934,0.00333357768227554,0.0756366848291405
"1425",34823317,0.654056936502457,0.393346090789424,0.381129783175491,0.467216755265585
"1426",34945596,0.00743049383163452,0.0544436990141351,0.0106012717574487,0.0753145757664665
"1427",34950000,0.0205529928207397,0.0545112393098714,0.0310311358588193,0.0796990053453735
"1428",35011324,0.599717825651169,0.44410132234768,0.762916593495562,0.550814477465858
"1429",35022237,0.0971551537513733,0.16254377482417,0.0243771091511993,0.0997338315702027
"1430",35030608,0.802686542272568,0.444088611890368,0.72375984798493,0.672312680992597
"1431",35032705,0.375703454017639,0.279393015480236,0.217153315033577,0.240975431148479
"1432",35038314,0.0102231502532959,0.0544653308174439,0.0118269430141537,0.0759609112454454
"1433",35053724,0.0144152045249939,0.0544434941600934,0.027464389440795,0.078144057845375
"1434",35056830,0.0199009776115417,0.0544742931078009,0.0228743093582715,0.0788392630108897
"1435",35064939,0.00799304246902466,0.0544435337439211,0.0173273518178927,0.0759978515614284
"1436",35074837,0.776210308074951,0.499500935194343,0.657697659959188,0.642497535802172
"1437",35076381,0.243125915527344,0.394258990798933,0.261140021476202,0.195239384481332
"1438",35078826,0.726273119449615,0.412541507135138,0.745370344299954,0.627377812997221
"1439",35111225,0.0190972089767456,0.17695886945713,0.0458105286541985,0.0843442302354115
"1440",35121157,0.0455656051635742,0.0544440618882784,0.0483407245433211,0.0865887077848491
"1441",35130016,0.574477881193161,0.444095719385334,0.556955245524533,0.470673628411925
"1442",35145702,0.0217742323875427,0.0544437130799479,0.0278430870814513,0.0796598544655783
"1443",35166970,0.0361487865447998,0.0804833418884816,0.0158251939081216,0.0822872828049554
"1444",35174070,0.00632596015930176,0.0544434941600934,0.00535268029415829,0.0746577794569906
"1445",35211694,0.82603894174099,0.374491688050249,0.748652192860903,0.687113903661411
"1446",35216651,0.027986466884613,0.0546152559649861,0.0131542983410656,0.0796122571210411
"1447",35242394,0.0788538455963135,0.0743781934852269,0.0706503222978616,0.0971975031820771
"1448",35244382,0.0223132371902466,0.0544604925543794,0.0138399526484273,0.0785239526025484
"1449",35248341,0.178202688694,0.102828336539046,0.191277958275499,0.142452351390258
"1450",35271724,0.0174186825752258,0.0544506180333319,0.0167913701864931,0.077805895349584
"1451",35289713,0.0600535273551941,0.0551434033566282,0.0530121569571751,0.0903072507483396
"1452",35295537,0.128259301185608,0.437387661740005,0.285587543233976,0.156037217127736
"1453",35299073,0.768533274531364,0.443651116676808,0.663640302133604,0.634238306790619
"1454",35313839,0.0113723874092102,0.0544434941600934,0.00177006629436932,0.0753245287272799
"1455",35324784,0.0430062413215637,0.0555410290817798,0.0223423869033346,0.0835989694258835
"1456",35336319,0.121151328086853,0.443785093939351,0.177570992263067,0.137395368939723
"1457",35343067,0.403612196445465,0.342635088114846,0.436761496937486,0.314913900862133
"1458",35357192,0.020577609539032,0.0544804206868288,0.0131936907635631,0.0781203238839305
"1459",35369571,0.00737482309341431,0.0544434941600934,0.00643002518056997,0.0749499850274119
"1460",35381961,0.0078575611114502,0.0544444910663856,0.0108152727882284,0.0754152815333496
"1461",35386213,0.0249220728874207,0.0544435431079165,0.0288593850008004,0.0803934730486755
"1462",35413162,0.209412693977356,0.316540805682408,0.200107529951221,0.165959274646066
"1463",35465657,0.315337836742401,0.379055443632496,0.221269672177703,0.21912244487566
"1464",35476781,0.0143935084342957,0.0620164646471705,0.012446440700131,0.077038676188379
"1465",35500537,0.00716263055801392,0.0544435219263377,0.00823178112153635,0.0750617996060327
"1466",35525632,0.531836599111557,0.445656476143567,0.613386594327055,0.458566620696928
"1467",35551608,0.0209028124809265,0.0626468651817028,0.0155827952322829,0.0786258904899331
"1468",35566854,0.36033046245575,0.409097961650664,0.261900158141936,0.252601224666029
"1469",35568761,0.251128137111664,0.244963268161269,0.200929774239973,0.178607753521471
"1470",35602796,0.0208116173744202,0.054456367461513,0.0112552326804935,0.0779960100027864
"1471",35606535,0.0529760718345642,0.162543957223257,0.0244288584105099,0.0892716236695803
"1472",35617347,0.0103810429573059,0.0544434941600934,0.0107781591616137,0.0759011767729146
"1473",35664372,0.677556335926056,0.44410132234768,0.641547834960252,0.567463843118389
"1474",35670586,0.164028406143188,0.304995789906407,0.200476720211408,0.148759291132003
"1475",35672965,0.0169403553009033,0.0544800516363452,0.00955982517938703,0.0770812319118466
"1476",35684365,0.880194984376431,0.44410132234768,0.830583974984027,0.743434023219893
"1477",35693446,0.277444183826447,0.170641523707452,0.183324411556571,0.181930541031231
"1478",35694788,0.0287264585494995,0.128896343960687,0.0192311699463356,0.0824723029212456
"1479",35715045,0.132841825485229,0.22197697272119,0.176170750221122,0.130924242700005
"1480",35732194,0.0374383926391602,0.0544799397694126,0.0264153356838973,0.0827698476500079
"1481",35755080,0.0149333477020264,0.0544434941600934,0.0136529123956041,0.0770400222315885
"1482",35777806,0.255897343158722,0.176847620670964,0.117352918352138,0.162307034536585
"1483",35786342,0.0590062737464905,0.116397384372961,0.0887800230198297,0.0957589429217012
"1484",35786947,0.0172708034515381,0.0544435846145502,0.00976616963971601,0.0771633331627564
"1485",35805420,0.029850959777832,0.0544434941600934,0.0310501632942557,0.0816094048015438
"1486",35808019,0.274670839309692,0.337057852373446,0.180081164213126,0.189980193519876
"1487",35814154,0.137870252132416,0.314155114514515,0.279565765507742,0.15229206433046
"1488",35815586,0.0894374251365662,0.0544861184259181,0.0718485833154943,0.0992385880606619
"1489",35818067,0.0172834396362305,0.0544521586129685,0.0223215318275286,0.0782647162737976
"1490",35842896,0.36920690536499,0.368166460117232,0.369817384845951,0.280016442626783
"1491",35860116,0.507639020681381,0.444057960694736,0.71855998404857,0.473675124828329
"1492",35863050,0.0284707546234131,0.149120078622314,0.00634998744222557,0.0818271421194969
"1493",35889772,0.00978785753250122,0.0544657117708657,0.0155329675958604,0.0761941536533066
"1494",35900960,0.0514442324638367,0.0544435134150099,0.0817715358701382,0.0912132223682064
"1495",35913365,0.31602019071579,0.428673275839267,0.263032066450559,0.231727653243605
"1496",35917731,0.274318635463715,0.26299141303509,0.266357285737757,0.201871651928519
"1497",35918316,0.175018548965454,0.09128790997577,0.204286785537689,0.142765571017006
"1498",35918428,0.0252735614776611,0.0544604366332313,0.0881715982812567,0.0859892245343748
"1499",35920628,0.170329391956329,0.201643584189596,0.282657963503002,0.158846891302782
"1500",35927987,0.211101233959198,0.39938527997594,0.248670268237555,0.179712125867666
"1501",35931898,0.0252707004547119,0.054558588663792,0.0360665088955886,0.0811217135528598
"1502",35933144,0.091776430606842,0.314168762620356,0.151049426553208,0.119058497413154
"1503",35951649,0.567734748125076,0.440162018998735,0.423607718287697,0.425445227456804
"1504",35965905,0.022636890411377,0.0544435232259616,0.00649566170303875,0.077941577314903
"1505",35993458,0.367224276065826,0.350381272126845,0.242679645110994,0.247494426776893
"1506",36015355,0.00917673110961914,0.0544434941600934,0.00664494308933831,0.0753152274762785
"1507",36024847,0.0130963325500488,0.0544434941600934,0.013170559816639,0.0766371140081177
"1508",36029350,0.00641822814941406,0.0544434941600934,0.0091985124168856,0.075000530601689
"1509",36064406,0.0408595204353333,0.162640183906215,0.0988171675651939,0.0940390595909083
"1510",36064935,0.737606734037399,0.315757584355412,0.574517334552272,0.575933927694971
"1511",36082000,0.0107452869415283,0.0544435412027454,0.0155312588946235,0.0763803791736011
"1512",36135824,0.192536473274231,0.421027998076445,0.207394055489417,0.166351184429145
"1513",36205224,0.0124176740646362,0.0544442195362638,0.0167330155427811,0.0768119907519901
"1514",36205687,0.679870158433914,0.411573983571913,0.602077561343747,0.554054109688536
"1515",36216908,0.285655200481415,0.273219026760296,0.211891232802792,0.196908417197244
"1516",36235824,0.00938010215759277,0.0544463394171493,0.0136111393282738,0.0759492893980325
"1517",36246332,0.0333393216133118,0.324219374036225,0.0441360604560141,0.0919594929042109
"1518",36249974,0.0657960176467896,0.0764875171421835,0.0628866834298959,0.093332779428286
"1519",36259101,0.0305392742156982,0.0887207564355647,0.0300925957243689,0.0826718053091525
"1520",36290825,0.0484881997108459,0.0564767831203042,0.0355758277174813,0.0860608503350307
"1521",36362239,0.0725097060203552,0.0545024769888263,0.0887351827107859,0.0969130396869188
"1522",36366896,0.611605435609818,0.319896932215277,0.468128553692626,0.457261571075781
"1523",36378381,0.660556107759476,0.444101284575822,0.586280530302806,0.539150386853646
"1524",36412689,0.0231719017028809,0.0544434941600934,0.0236314503467339,0.0795669145019982
"1525",36428452,0.832563564181328,0.41254207193279,0.904759056147796,0.733049624938278
"1526",36438878,0.0221264362335205,0.0544830366465251,0.0110969927454707,0.078245271717168
"1527",36454631,0.462310373783112,0.43377873569883,0.43816345602655,0.359542463634124
"1528",36478939,0.0997520089149475,0.0544434941600934,0.0169537512745187,0.095854153095293
"1529",36480130,0.613166302442551,0.283605558718004,0.506107033395631,0.466346614679109
"1530",36489974,0.0254065990447998,0.0544455652616448,0.0327798001888053,0.0808478249447042
"1531",36498839,0.441904783248901,0.409137971089758,0.407683754671559,0.33610209159149
"1532",36520071,0.0335938930511475,0.0544438013761283,0.0609349044815033,0.0851909713247142
"1533",36524647,0.181749999523163,0.0546542419975005,0.0977449162880353,0.128062939770086
"1534",36553484,0.625730186700821,0.407191935304369,0.353344509360898,0.440691826544361
"1535",36556810,0.285442352294922,0.4061759226442,0.346528058596966,0.233231612363311
"1536",36565639,0.130880177021027,0.335430286363836,0.213756884809315,0.140860189563416
"1537",36590715,0.0072178840637207,0.0544434941600934,0.0082289913962549,0.0750721945368078
"1538",36695745,0.230698823928833,0.380511880713453,0.290950698150162,0.194705510973483
"1539",36697524,0.0333160161972046,0.05445104484863,0.0436338989588976,0.0835004735843575
"1540",36704271,0.368869721889496,0.0847433539303921,0.377274737623401,0.259874626595677
"1541",36708954,0.0171409249305725,0.0544544988479605,0.0281033091691047,0.0787468550743378
"1542",36727967,0.12431663274765,0.293182261550673,0.118205781743537,0.12352477779496
"1543",36762719,0.00640636682510376,0.0544434941600934,0.00699157369061995,0.0748115467544624
